tconst,title,type,year,minutes,rating,votes,principals,genre
tt0107910,Lost Storehouse,video,1993,97,2.1,1618,10,Action
tt0107912,Quick,movie,1993,94,5.3,366,10,Action
tt0107917,Rage and Honor II: Hostile Takeover,movie,1993,98,5.5,398,10,Action
tt0107918,Rage of Vengeance,movie,1993,85,2.9,19,9,Action
tt0107927,The Real McCoy,movie,1993,105,5.5,8379,10,Crime
tt0107931,The Rector's Wife,tvMiniSeries,1994,51,6.9,116,10,Drama
tt0107937,Red Sun Rising,movie,1994,95,5.6,402,10,Action
tt0107941,Relentless III,video,1993,84,5.2,305,10,Action
tt0107942,Mood Indigo,tvMovie,1993,96,4.6,59,10,Crime
tt0107943,The Remains of the Day,movie,1993,134,7.8,65588,10,Drama
tt0107944,Remote,video,1993,80,5.2,568,10,Adventure
tt0107945,Happy Together,movie,1993,92,5.0,6,10,Action
tt0107949,Rescue Me,movie,1992,99,5.3,669,10,Action
tt0107951,The Return of Ironside,tvMovie,1993,89,7.0,142,10,Crime
tt0107952,Aladdin and the Return of Jafar,video,1994,69,5.9,26521,10,Adventure
tt0107953,Return of the Living Dead III,movie,1993,97,5.9,13872,10,Other
tt0107954,Return of the Roller Blade Seven,movie,1993,78,2.7,163,5,Action
tt0107960,Rift,movie,1993,87,5.6,49,10,Drama
tt0107961,Rigoletto,video,1993,98,7.8,955,10,Drama
tt0107962,Ring of Fire II: Blood and Steel,movie,1993,94,4.4,464,10,Action
tt0107964,Rio Diablo,tvMovie,1993,92,5.5,237,10,Other
tt0107965,Rio Shannon,tvMovie,1993,97,5.6,16,10,Drama
tt0107968,Rising,short,1994,15,8.2,6,8,Short
tt0107969,Rising Sun,movie,1993,125,6.3,42367,10,Action
tt0107973,River of Rage: The Taking of Maggie Keene,tvMovie,1993,95,4.7,141,10,Drama
tt0107974,Road Scholar,movie,1993,82,7.1,137,5,Documentary
tt0107976,Robin Cook's 'Harmful Intent',tvMovie,1993,120,5.6,98,10,Other
tt0107977,Robbin' the Hood,movie,1993,104,6.7,115776,10,Adventure
tt0107978,RoboCop 3,movie,1993,104,4.1,45777,10,Action
tt0107979,Robot Wars,movie,1993,72,4.2,1000,10,Action
tt0107983,Romeo Is Bleeding,movie,1993,110,6.6,13060,10,Crime
tt0107985,Rookie of the Year,movie,1993,103,6.1,25140,10,Comedy
tt0107987,Roosters,movie,1993,110,6.1,88,10,Drama
tt0107998,Rubdown,tvMovie,1993,88,4.9,222,10,Other
tt0107999,Deception,movie,1992,110,5.0,2096,10,Other
tt0108000,Ruby in Paradise,movie,1993,114,7.0,2352,9,Drama
tt0108002,Rudy,movie,1993,114,7.5,56437,10,Other
tt0108003,Rule #3,movie,1993,90,6.4,43,10,Crime
tt0108006,Running Cool,movie,1993,106,6.3,365,9,Action
tt0108026,The Saint of Fort Washington,movie,1993,103,7.2,2322,10,Drama
tt0108030,The Outlaws,short,1993,14,7.1,79,2,Animation
tt0108034,Samuel Beckett Is Coming Soon,short,1993,27,7.2,30,10,Short
tt0108035,Samurai Cowboy,movie,1994,96,6.3,77,10,Adventure
tt0108037,The Sandlot,movie,1993,101,7.8,78616,10,Comedy
tt0108038,Sandman,movie,1993,100,4.5,66,8,Other
tt0108041,Sankofa,movie,1993,125,6.8,523,8,Drama
tt0108045,Save Me,movie,1994,93,3.8,657,10,Other
tt0108048,Miami Affairs,tvMovie,1993,102,5.3,355,10,Crime
tt0108049,Scattered Dreams,tvMovie,1993,95,5.5,193,10,Drama
tt0108052,Schindler's List,movie,1993,195,8.9,1207115,10,Other
tt0108056,Black Rider,short,1993,12,7.6,1614,9,Comedy
tt0108062,To Be or Not to Be,tvEpisode,1993,88,7.0,1179,10,Action
tt0108064,Search for the Great Sharks,short,1995,38,5.8,145,8,Documentary
tt0108065,Searching for Bobby Fischer,movie,1993,109,7.4,30919,10,Other
tt0108067,The Last Lieutenant,movie,1993,102,6.6,318,10,Drama
tt0108070,Secret Games 2: The Escort,movie,1993,85,4.5,189,10,Drama
tt0108071,The Secret Garden,movie,1993,101,7.3,36859,10,Drama
tt0108074,Eagle Shooting Heroes,movie,1993,100,7.1,2205,10,Action
tt0108086,Session Man,short,1991,31,6.3,198,10,Drama
tt0108089,Seven Songs for Malcolm X,movie,1993,52,5.0,51,10,Documentary
tt0108090,Sex Is...,movie,1993,82,6.5,110,10,Documentary
tt0108091,Sex and the Single Alien,movie,1993,89,3.7,115,10,Comedy
tt0108093,Sex Love and Cold Hard Cash,tvMovie,1993,86,5.1,72,10,Other
tt0108095,Sexual Healing,short,1993,40,5.4,107,10,Drama
tt0108097,The Assassin,movie,1993,78,6.1,182,10,Action
tt0108099,Shadow Force,movie,1992,80,7.4,81,9,Action
tt0108100,Rope of Sand,movie,1993,93,4.7,426,10,Action
tt0108101,Shadowlands,movie,1993,131,7.3,17123,10,Other
tt0108102,Shameful Secrets,tvMovie,1993,105,5.6,224,10,Other
tt0108107,Sharpe's Eagle,tvEpisode,1993,100,7.9,2982,10,Adventure
tt0108108,Sharpe's Rifles,tvEpisode,1993,102,7.8,3914,10,Adventure
tt0108110,Shattered Trust: The Shari Karney Story,tvMovie,1993,94,5.9,198,10,Drama
tt0108111,Shelf Life,movie,1993,81,7.6,52,10,Comedy
tt0108115,Sex for Sale,movie,1993,82,6.2,76,10,Action
tt0108117,1994 Baker Street: Sherlock Holmes Returns,tvMovie,1993,96,6.3,350,10,Comedy
tt0108119,Shimmer,movie,1993,95,7.5,64,10,Drama
tt0108122,Short Cuts,movie,1993,188,7.7,42149,10,Comedy
tt0108124,Showdown,movie,1993,95,4.5,54,10,Drama
tt0108128,The Shvitz,movie,1993,46,8.4,25,6,Documentary
tt0108130,A Stranger in the Mirror,tvMovie,1993,100,4.7,118,10,Drama
tt0108134,Guests of the Emperor,movie,1993,120,6.0,128,10,Drama
tt0108135,Silent Tongue,movie,1993,102,5.3,1090,10,Drama
tt0108136,Hothouse,tvMovie,1993,116,5.9,99,10,Drama
tt0108137,The Silver Brumby,movie,1993,93,5.8,967,10,Drama
tt0108138,Silverlake Life: The View from Here,movie,1993,99,8.2,433,6,Documentary
tt0108140,Singapore Sling,tvMovie,1994,90,6.3,29,10,Drama
tt0108142,Sins of Desire,movie,1993,87,4.1,388,10,Crime
tt0108143,Sins of the Night,movie,1993,85,5.1,206,10,Crime
tt0108146,Last Dance,movie,1993,113,4.9,674,10,Drama
tt0108147,Sister Act 2: Back in the Habit,movie,1993,107,5.7,49114,10,Comedy
tt0108148,Iron Monkey,movie,1993,90,7.5,15337,10,Action
tt0108149,Six Degrees of Separation,movie,1993,112,6.8,19622,10,Comedy
tt0108153,The Skateboard Kid,movie,1993,83,2.7,582,10,Comedy
tt0108154,Skeeter,movie,1993,95,3.4,832,10,Action
tt0108155,Skin Art,movie,1993,92,6.0,47,9,Drama
tt0108156,Skinheads USA: Soldiers of the Race War,tvMovie,1993,45,6.2,227,7,Documentary
tt0108159,Sarah Plain and Tall: Skylark,tvMovie,1993,95,7.2,927,10,Drama
tt0108160,Sleepless in Seattle,movie,1993,105,6.8,159837,10,Comedy
tt0108162,Sliver,movie,1993,107,5.1,29071,10,Drama
tt0108166,Smoke,movie,1993,90,6.8,77,6,Drama
tt0108169,Snapdragon,movie,1993,98,3.8,1411,10,Other
tt0108171,Sniper,movie,1993,98,6.1,22601,10,Action
tt0108174,So I Married an Axe Murderer,movie,1993,93,6.4,33274,10,Comedy
tt0108181,Some Folks Call It a Sling Blade,short,1994,25,7.6,1644,10,Drama
tt0108183,Something Within Me,movie,1993,55,8.3,24,6,Documentary
tt0108185,A Stranger Within,movie,1993,114,6.2,19149,10,Drama
tt0108186,Son in Law,movie,1993,95,5.9,17363,10,Comedy
tt0108187,Son of the Pink Panther,movie,1993,93,3.9,4863,10,Comedy
tt0108189,A Song for You,short,1993,8,5.0,18,10,Drama
tt0108192,Sopyonje,movie,1993,112,7.7,857,10,Drama
tt0108196,Sour Death Balls,short,1993,5,7.6,83,2,Short
tt0108202,Spenser: Ceremony,tvMovie,1993,95,6.5,177,10,Crime
tt0108206,Split: William to Crysis: Portrait of a Drag Queen,movie,1993,58,7.9,14,9,Other
tt0108211,Stalingrad,movie,1993,134,7.5,30741,10,Drama
tt0108213,Star,tvMovie,1993,120,5.8,641,10,Drama
tt0108214,Emissary,tvEpisode,1993,90,7.6,3503,10,Action
tt0108219,Staying Afloat,tvMovie,1993,95,5.6,43,10,Crime
tt0108223,Stepmonster,video,1993,85,5.2,519,10,Comedy
tt0108225,Stolen Babies,tvMovie,1993,90,6.3,150,10,Drama
tt0108230,Strapped,tvMovie,1993,104,6.4,940,10,Action
tt0108233,What Happend to Her? And the Strawberry Fields,movie,1997,90,6.5,64,10,Drama
tt0108234,Street Knight,movie,1993,91,5.4,664,10,Action
tt0108237,Strike a Pose,movie,1993,75,4.8,105,10,Other
tt0108238,Three Rivers,movie,1993,102,5.9,40123,10,Action
tt0108242,The Substitute Teacher,video,1993,45,5.9,24,5,Family
tt0108243,The Substitute,tvMovie,1993,86,5.4,804,10,Drama
tt0108253,Sunset Grill,movie,1993,103,4.8,377,10,Other
tt0108254,Super 8 1/2 - A Cautionary Bio-Pic,movie,1994,99,5.4,235,8,Drama
tt0108255,Super Mario Brothers: The Movie,movie,1993,104,4.1,48546,10,Adventure
tt0108256,The Seventh Horse of the Sun,movie,1992,130,8.1,762,10,Drama
tt0108257,Sure Fire,movie,1990,83,7.0,149,7,Drama
tt0108258,Surf Warriors,movie,1993,87,5.1,7624,10,Action
tt0108259,Survive the Night,tvMovie,1993,91,5.8,126,10,Action
tt0108260,Suture,movie,1993,96,6.6,1706,10,Drama
tt0108264,Sweet Killing,movie,1993,87,5.2,84,10,Comedy
tt0108265,Swing Kids,movie,1993,112,6.8,15386,10,Drama
tt0108266,The Switch,tvMovie,1993,91,6.8,73,10,Other
tt0108269,Sworn to Vengeance,tvMovie,1993,97,5.0,123,10,Crime
tt0108281,Tai-Chi Master,movie,1993,96,7.2,9400,10,Action
tt0108283,Tainted Blood,tvMovie,1993,100,6.0,263,10,Other
tt0108284,Taking the Heat,tvMovie,1993,91,5.8,228,10,Action
tt0108291,Wild Tango,movie,1993,124,6.8,1412,10,Other
tt0108304,Taxi Dancers,movie,1994,87,4.4,17,10,Action
tt0108306,Teenage Bonnie and Klepto Clyde,movie,1993,90,5.6,445,10,Action
tt0108307,Teenage Catgirls in Heat,tvMovie,1994,84,3.3,360,10,Comedy
tt0108308,Teenage Mutant Ninja Turtles III: Turtles in Time,movie,1993,96,4.8,30867,10,Action
tt0108310,Telling Secrets,tvMovie,1993,240,5.9,229,10,Crime
tt0108311,The Temp,movie,1993,96,5.3,3076,10,Drama
tt0108313,Backlash,movie,1993,105,5.0,225,9,Action
tt0108316,Texas,tvMovie,1994,180,6.4,463,10,Adventure
tt0108319,There Are No Children Here,tvMovie,1993,120,6.4,185,10,Drama
tt0108320,There Goes My Baby,movie,1994,99,6.5,1011,10,Comedy
tt0108321,There Was a Little Boy,tvMovie,1993,90,6.3,254,10,Drama
tt0108323,Theremin: An Electronic Odyssey,movie,1993,83,7.4,913,10,Other
tt0108324,They Watch,tvMovie,1993,100,6.1,303,10,Drama
tt0108327,The Thing Called Love,movie,1993,116,6.4,7242,10,Comedy
tt0108330,This Boy's Life,movie,1993,115,7.3,46900,10,Other
tt0108333,The Three Musketeers,movie,1993,105,6.4,50450,10,Action
tt0108334,Three of Hearts,movie,1993,102,5.5,1919,10,Comedy
tt0108339,Ticks,movie,1993,85,5.5,4089,10,Other
tt0108341,Time Indefinite,movie,1993,114,7.6,350,10,Other
tt0108343,Tiny Toons Spring Break,tvShort,1994,45,7.3,363,10,Adventure
tt0108346,To Be the Best,video,1993,99,4.6,259,10,Action
tt0108347,To Dance with the White Dog,tvMovie,1993,100,7.6,499,10,Drama
tt0108348,To Sleep with a Vampire,movie,1993,81,5.6,404,10,Drama
tt0108349,To the Death,movie,1992,90,5.5,87,10,Action
tt0108350,Tobe Hooper's Night Terrors,movie,1993,98,3.5,1212,10,Other
tt0108356,Todos los Hombres son Iguales,movie,1994,102,6.2,594,10,Comedy
tt0108358,Tombstone,movie,1993,130,7.8,126236,10,Action
tt0108360,Tomcat: Dangerous Desires,movie,1993,85,3.7,247,10,Other
tt0108362,Hooki rakujitsu,movie,1992,119,6.4,22,10,Other
tt0108363,Top of the World,movie,1993,109,4.6,20,10,Drama
tt0108366,Totally F***ed Up,movie,1993,78,6.4,2854,6,Comedy
tt0108371,The Tower,tvMovie,1993,91,4.5,563,10,Other
tt0108373,Poo,video,1993,78,4.0,617,10,Documentary
tt0108377,Roger Rabbit: Trail Mix-Up,short,1993,8,7.3,845,10,Animation
tt0108380,Trapped in Space,tvMovie,1994,87,4.7,442,10,Drama
tt0108382,The Traveling Poet,short,1993,8,8.6,40,5,Short
tt0108393,Triumph Over Disaster: The Hurricane Andrew Story,tvMovie,1993,90,5.3,107,10,Drama
tt0108394,Three Colors: Blue,movie,1993,94,7.9,88884,10,Drama
tt0108395,A Troll in Central Park,movie,1994,76,5.4,6179,10,Adventure
tt0108397,Trouble Shooters: Trapped Beneath the Earth,tvMovie,1993,93,5.4,67,10,Drama
tt0108399,True Romance,movie,1993,119,7.9,206025,10,Crime
tt0108401,The Trust,movie,1993,120,5.9,68,9,Crime
tt0108407,Turnabout: The Story of the Yale Puppeteers,movie,1993,60,8.1,14,5,Documentary
tt0108410,Twenty Bucks,movie,1993,91,6.3,3598,10,Comedy
tt0108414,Twitch and Shout,movie,1993,59,8.0,23,3,Documentary
tt0108419,Two Fathers: Justice for the Innocent,tvMovie,1994,91,5.7,70,10,Crime
tt0108432,Ocean Waves,tvMovie,1993,72,6.7,13174,10,Animation
tt0108440,Under Investigation,movie,1993,96,5.1,86,10,Crime
tt0108442,Cloak and Diaper,movie,1993,90,6.1,7512,10,Comedy
tt0108443,A New Life,movie,1993,117,6.2,170,9,Drama
tt0108445,Uninvited,movie,1993,90,4.2,93,10,Other
tt0108447,The Unnamable II: The Statement of Randolph Carter,movie,1992,104,5.2,926,10,Other
tt0108451,Untamed Heart,movie,1993,102,6.8,12708,10,Drama
tt0108458,The Uptown Comedy Club,tvSeries,1992,60,8.0,35,10,Comedy
tt0108471,Valley of Abraham,movie,1993,187,7.4,1233,10,Drama
tt0108473,The Vanishing,movie,1993,109,6.3,23203,10,Drama
tt0108479,Vendetta II,tvMovie,1993,180,6.6,62,10,Drama
tt0108486,Crimes of Passion: Victim of Love,tvMovie,1993,120,6.2,124,10,Other
tt0108487,Married Life,movie,1993,95,6.3,60,10,Comedy
tt0108495,Bad Blood,movie,1994,90,4.7,453,10,Action
tt0108499,Visions of Murder,tvMovie,1993,86,5.9,93,10,Other
tt0108505,Voyage,tvMovie,1993,86,5.4,682,10,Other
tt0108510,Wager of Love,movie,1993,80,3.0,32,8,Drama
tt0108514,A Walton Thanksgiving Reunion,tvMovie,1993,120,7.3,285,10,Drama
tt0108515,The War Room,movie,1993,96,7.3,3883,10,Documentary
tt0108517,Warlock: The Armageddon,movie,1993,98,5.5,5452,10,Action
tt0108518,Warren Oates: Across the Border,movie,1993,54,6.8,85,9,Documentary
tt0108521,Watch It,movie,1993,102,6.3,571,10,Comedy
tt0108525,Wayne's World 2,movie,1993,95,6.2,76902,10,Comedy
tt0108526,We're Back! A Dinosaur's Story,movie,1993,72,6.1,13563,10,Adventure
tt0108528,We're Talkin' Serious Money,movie,1992,91,5.8,164,10,Comedy
tt0108529,I Know My Son Is Alive,tvMovie,1994,95,5.9,145,10,Drama
tt0108530,Web of Deception,tvMovie,1994,92,5.6,143,10,Other
tt0108538,At Home with the Webbers,tvMovie,1993,118,4.8,242,10,Adventure
tt0108539,Weekend at Bernie's II,movie,1993,97,4.9,12602,10,Adventure
tt0108546,Wendemi,movie,1993,95,7.1,7,9,Drama
tt0108550,What's Eating Gilbert Grape,movie,1993,118,7.8,213670,10,Drama
tt0108551,What's Love Got to Do with It,movie,1993,118,7.3,16888,10,Other
tt0108553,When I Was a Boy,short,1993,17,8.2,49,4,Short
tt0108555,When the Bough Breaks,movie,1994,105,6.0,1611,10,Crime
tt0108556,When a Stranger Calls 2,tvMovie,1993,94,6.2,2971,10,Other
tt0108557,Where the Rivers Flow North,movie,1993,106,6.6,465,10,Drama
tt0108559,White Wolves: A Cry in the Wild II,movie,1993,90,5.9,431,10,Action
tt0108560,Who's the Man?,movie,1993,85,5.4,8432,10,Comedy
tt0108562,Whose Child Is This? The War for Baby Jessica,tvMovie,1993,96,6.3,91,10,Drama
tt0108565,Wide Sargasso Sea,movie,1993,98,5.7,1904,10,Drama
tt0108568,Wild Cactus,movie,1993,92,4.7,268,10,Drama
tt0108569,Wilder Napalm,movie,1993,109,5.6,1517,10,Comedy
tt0108570,A Wind Named Amnesia,video,1990,80,6.5,1107,10,Adventure
tt0108576,Witch Academy,movie,1995,83,4.0,173,9,Comedy
tt0108577,Witchboard 2,movie,1993,98,5.1,1516,10,Other
tt0108578,Witchcraft V: Dance with the Devil,video,1993,94,2.8,317,10,Other
tt0108579,With Hostile Intent,tvMovie,1993,89,6.0,85,10,Drama
tt0108580,Without Warning: Terror in the Towers,tvMovie,1993,96,4.4,175,10,Drama
tt0108581,The Laurie Samuels Story,tvMovie,1993,95,6.6,153,10,Crime
tt0108583,Wittgenstein,movie,1993,72,6.9,2299,9,Other
tt0108587,The Woman Who Loved Elvis,tvMovie,1993,91,4.3,113,10,Drama
tt0108588,Woman of Desire,movie,1994,94,4.1,530,10,Drama
tt0108590,Woman on Trial: The Lawrencia Bembenek Story,tvMovie,1993,200,5.9,147,10,Other
tt0108592,Once Upon a Time in China III,movie,1992,109,6.8,6423,10,Action
tt0108593,Last Hero in China,movie,1993,111,6.7,3139,10,Action
tt0108596,Wrestling Ernest Hemingway,movie,1993,123,7.0,2838,10,Drama
tt0108597,The Wrong Man,movie,1993,104,5.9,692,10,Other
tt0108598,The Wrong Trousers,short,1993,30,8.3,50820,10,Animation
tt0108600,Run and Kill,movie,1993,90,6.7,513,10,Action
tt0108602,Silent Mountain,movie,1992,165,7.9,226,10,Drama
tt0108606,Heroic Trio 2: Executioners,movie,1993,101,5.9,1097,10,Action
tt0108612,Heartstrings,movie,1992,97,8.0,32,10,Drama
tt0108614,Butterfly Sword,movie,1993,88,6.0,1098,10,Action
tt0108615,Red Beads,movie,1994,90,6.5,13,7,Drama
tt0108617,Then Justice Will Be Mine,movie,1993,79,4.7,23,10,Crime
tt0108624,Kung Fu Cult Master,movie,1993,107,6.4,3211,7,Action
tt0108627,Naked Huntress,movie,1992,92,5.6,25,10,Action
tt0108634,Young Goodman Brown,movie,1993,81,5.4,29,10,Drama
tt0108635,Young Indiana Jones and the Mystery of the Blues,tvEpisode,1993,82,7.5,352,10,Action
tt0108636,Younger and Younger,movie,1993,99,5.3,435,10,Comedy
tt0108649,Zero Patience,movie,1993,97,6.0,632,10,Other
tt0108651,Stand Up Don't Grovel,movie,1993,110,6.7,91,10,Comedy
tt0108652,For Fun,movie,1993,97,6.8,105,10,Comedy
tt0108656,Chung on Tsou,movie,1993,107,6.8,5818,10,Action
tt0108661,Gold,movie,1992,91,5.8,51,9,Drama
tt0108662,Zoo,movie,1993,130,7.3,92,2,Documentary
tt0108670,Outrage,movie,1993,115,6.1,861,10,Drama
tt0108682,704 Hauser,tvMiniSeries,1994,30,4.7,64,10,Comedy
tt0108684,Aaahh!!! Real Monsters,tvSeries,1994,30,7.2,10367,10,Animation
tt0108693,All-American Girl,tvSeries,1994,30,6.7,371,10,Comedy
tt0108695,American Cinema,tvSeries,1995,55,6.5,164,10,Documentary
tt0108705,Birdland,tvSeries,1994,60,6.7,17,10,Drama
tt0108709,Blue Heelers,tvSeries,1994,60,6.8,964,10,Action
tt0108710,Blue Skies,tvSeries,1994,30,7.4,17,10,Comedy
tt0108711,Body & Soul,tvMiniSeries,1993,300,8.1,275,10,Drama
tt0108713,The Boys Are Back,tvSeries,1994,30,7.2,38,10,Comedy
tt0108714,Breakfast Time,tvSeries,1994,120,9.1,57,10,Talk-Show
tt0108715,Burke's Law,tvSeries,1994,60,6.5,315,10,Crime
tt0108716,The Byrds of Paradise,tvSeries,1994,60,7.9,174,10,Drama
tt0108717,Mystery!: Cadfael,tvSeries,1994,75,8.2,2227,10,Crime
tt0108720,A Century of Women,tvMiniSeries,1994,355,6.7,55,10,Documentary
tt0108723,Chef!,tvSeries,1993,30,8.1,1175,10,Comedy
tt0108724,Chicago Hope,tvSeries,1994,60,6.8,3721,10,Drama
tt0108725,Christy,tvSeries,1994,60,7.7,1071,10,Drama
tt0108730,Compromising Situations,tvSeries,1994,30,6.2,33,10,Drama
tt0108733,The Cosby Mysteries,tvSeries,1994,60,4.8,216,10,Comedy
tt0108734,The Critic,tvSeries,1994,522,7.9,7522,10,Animation
tt0108736,DNA²,tvSeries,1994,25,6.6,287,10,Animation
tt0108737,Daddy's Girls,tvSeries,1994,30,7.1,31,10,Comedy
tt0108740,The Day Today,tvMiniSeries,1994,30,8.6,4782,10,Comedy
tt0108741,Dead at 21,tvSeries,1994,30,7.5,139,10,Action
tt0108742,Dennis Miller Live,tvSeries,1994,30,6.2,363,10,Comedy
tt0108755,Duckman: Private Dick/Family Man,tvSeries,1994,30,7.7,5557,10,Adventure
tt0108756,Due South,tvSeries,1994,46,8.0,6143,10,Adventure
tt0108757,E.R.,tvSeries,1994,44,7.7,50164,10,Drama
tt0108758,Earth 2,tvSeries,1994,60,6.9,4743,10,Adventure
tt0108761,These Friends of Mine,tvSeries,1994,30,6.0,5100,10,Comedy
tt0108762,Encounters: The Hidden Truth,tvSeries,1994,60,4.6,11,10,Documentary
tt0108763,Erotic Confessions,tvSeries,1994,30,5.9,277,10,Drama
tt0108771,Brilliant!,tvSeries,1994,30,8.2,4187,10,Comedy
tt0108775,The 5 Mrs. Buchanans,tvSeries,1994,30,7.7,137,10,Comedy
tt0108776,Fortune Hunter,tvSeries,1994,50,7.6,84,10,Drama
tt0108778,Friends Like These,tvSeries,1994,22,8.9,814996,10,Comedy
tt0108780,Breaking News,tvSeries,1994,30,8.4,991,10,Comedy
tt0108782,The Game,movie,1994,105,6.2,14,10,Other
tt0108783,Gargoyles,tvSeries,1994,30,8.1,14339,10,Action
tt0108785,The George Carlin Show,tvSeries,1994,30,7.7,388,10,Comedy
tt0108787,Ghostwriter,tvSeries,1992,30,7.8,2270,10,Family
tt0108790,The Bowmans,tvSeries,1994,30,7.7,57,10,Comedy
tt0108795,Hardball,tvSeries,1994,30,6.0,47,10,Comedy
tt0108798,Hawkeye,tvSeries,1994,60,8.2,254,10,Adventure
tt0108799,The Head,tvSeries,1994,22,6.6,1095,10,Action
tt0108800,Heartbreak High,tvSeries,1994,50,7.8,2707,10,Drama
tt0108801,Heaven Help Us,tvSeries,1994,60,7.7,63,10,Comedy
tt0108804,High Tide,tvSeries,1994,60,6.6,191,10,Comedy
tt0108807,Newport Beach,tvSeries,1994,60,5.9,62,10,Drama
tt0108818,The Itsy Bitsy Spider,tvSeries,1994,13,6.7,41,9,Animation
tt0108821,Jenny Jones,tvSeries,1991,60,4.1,348,10,Drama
tt0108823,Heaven & Hell: North & South Book III,tvMiniSeries,1994,273,6.3,2268,10,Drama
tt0108833,Later,tvSeries,1994,30,6.5,35,10,Comedy
tt0108839,Larry McMurtry's Tales of the Plains,tvSeries,1994,42,7.3,593,10,Other
tt0108843,M.A.N.T.I.S.,tvSeries,1994,60,6.3,641,10,Action
tt0108846,Madman of the People,tvSeries,1994,30,6.7,28,10,Comedy
tt0108847,Scholastic's The Magic School Bus,tvSeries,1994,30,7.9,8209,10,Adventure
tt0108850,Marmalade Boy,tvSeries,1994,30,7.2,408,10,Animation
tt0108851,The Martin Short Show,tvSeries,1994,30,5.5,22,10,Comedy
tt0108853,McKenna,tvSeries,1994,60,7.5,59,10,Adventure
tt0108854,Me and the Boys,tvSeries,1994,30,8.0,68,10,Comedy
tt0108855,The Memoirs of Sherlock Holmes,tvMiniSeries,1994,306,8.7,7138,10,Crime
tt0108858,Middlemarch,tvMiniSeries,1994,375,7.4,2241,10,Drama
tt0108859,Million Dollar Babies,tvMiniSeries,1994,200,6.9,297,10,Drama
tt0108862,Models Inc.,tvSeries,1994,60,6.5,990,10,Drama
tt0108863,Monty,tvSeries,1994,30,4.1,35,10,Comedy
tt0108865,Movie Magic,tvSeries,1994,30,8.7,143,10,Documentary
tt0108866,Moving Story II,tvSeries,1994,60,8.0,35,10,Comedy
tt0108869,Muddling Through,tvSeries,1994,30,6.6,39,10,Comedy
tt0108871,My Brother and Me,tvSeries,1994,30,8.0,828,10,Comedy
tt0108872,Someone Like Me,tvSeries,1994,60,8.3,18899,10,Comedy
tt0108873,Faceless Murderer,tvMiniSeries,1995,208,6.4,447,10,Crime
tt0108876,New York Undercover,tvSeries,1994,60,7.9,1967,10,Crime
tt0108877,The Newz,tvSeries,1994,30,8.5,37,10,Comedy
tt0108886,The Old Curiosity Shop,tvMovie,1995,120,7.1,235,10,Drama
tt0108888,On Our Own,tvSeries,1994,30,6.3,221,10,Comedy
tt0108889,One West Waikiki,tvSeries,1994,60,6.7,279,10,Drama
tt0108894,Party of Five,tvSeries,1994,60,6.8,9338,10,Drama
tt0108895,The Pink Panther,tvSeries,1993,30,6.9,1135,10,Animation
tt0108897,Politically Incorrect,tvSeries,1993,30,6.7,1136,10,Comedy
